greenness degree,cleanliness degree,crowdedness degree,noisy degree,skin feeling degree,stress degree,personal aqi degree,safety degree,hum,tem,part_of_day_Afternoon,part_of_day_Early Morning,part_of_day_Evening,part_of_day_Morning,Not rush hour,Rush hour,distance_to_airport,num_people,num_motorcycles,num_cars,rms_contrast,Temperature,Dew Point,Humidity,Wind Speed,Pressure
4,4,4,3,5,5,3,5,77.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.43014434324121,4,3,4,70.55673993950904,27.77777777777778,26.11111111111111,89,1,29.73
2,2,4,3,2,1,3,2,61.0,34,0.0,0.0,0.0,1.0,1.0,0.0,6.30072547608243,4,2,5,70.11508802585453,32.77777777777778,23.88888888888889,59,6,29.73
2,2,5,4,2,2,3,2,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,13,15,1,70.90651659155168,27.77777777777778,23.88888888888889,79,1,29.7
3,3,1,1,5,4,1,5,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,4,4,4,57.15813959640226,30.0,26.11111111111111,79,5,29.76
4,3,5,4,3,2,2,2,87.0,28,0.0,0.0,0.0,1.0,0.0,1.0,6.069051497141363,12,6,2,52.84019466248589,28.88888888888889,26.11111111111111,84,0,29.73
2,3,3,3,4,4,3,3,51.0,36,0.0,0.0,0.0,1.0,1.0,0.0,7.377849421660378,7,9,1,70.46585985376053,32.22222222222222,23.88888888888889,62,5,29.73
1,1,3,3,2,2,2,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,5.5698732630988665,7,10,1,53.390801992991065,32.77777777777778,23.88888888888889,59,2,29.67
1,2,3,4,2,2,2,3,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,3,2,3,72.64879892541384,32.22222222222222,25.0,66,7,29.67
3,5,4,3,3,3,3,3,63.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.425168347213409,5,2,5,76.11711040512233,28.88888888888889,25.0,79,2,29.7
2,2,4,3,1,1,4,1,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,3,1,5,55.71843979442918,32.22222222222222,25.0,66,7,29.67
2,2,2,2,3,3,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,3,3,3,75.95043454780523,32.22222222222222,25.0,66,7,29.67
4,4,3,3,4,4,2,4,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.432676848378437,0,0,0,76.77432083655444,32.22222222222222,25.0,66,14,29.55
2,2,3,3,3,2,2,3,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.421921126183198,7,7,0,69.97536040925128,32.22222222222222,23.88888888888889,62,6,29.67
2,2,3,3,2,3,2,2,54.0,36,0.0,0.0,1.0,0.0,0.0,1.0,7.1546814231299285,3,3,1,48.33355369723294,30.0,25.0,74,3,29.64
5,5,3,3,4,4,2,4,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,9,3,2,85.48022699188148,28.88888888888889,25.0,79,8,29.7
4,3,3,3,4,3,2,3,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.201964291736032,9,4,1,71.27886207719801,30.0,26.11111111111111,79,3,29.73
3,3,3,2,3,4,4,4,47.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.0677836043218205,9,8,2,77.90140857263646,30.0,25.0,74,8,29.76
2,2,3,3,3,3,2,4,55.0,36,0.0,0.0,0.0,1.0,0.0,1.0,7.398967478187786,6,3,0,65.71089986491525,28.88888888888889,27.22222222222222,89,6,29.73
2,3,3,4,4,3,3,2,62.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.059676141035869,3,4,5,68.3788660577812,30.0,25.0,74,8,29.76
2,4,3,3,4,4,2,3,69.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.300804986904532,7,4,0,77.41630306312945,27.77777777777778,26.11111111111111,89,1,29.73
3,3,2,2,4,4,1,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,5,4,0,68.17542549076241,28.88888888888889,26.11111111111111,84,1,29.73
4,4,2,2,4,4,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,4,3,0,69.13288294181277,28.88888888888889,26.11111111111111,84,1,29.73
3,3,3,3,4,3,4,3,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.029398592711106,2,1,0,73.16310386494767,28.88888888888889,25.0,79,8,29.79
5,4,4,3,2,2,3,3,48.0,37,1.0,0.0,0.0,0.0,1.0,0.0,6.435284427939396,2,2,4,72.87375001281686,32.77777777777778,23.88888888888889,59,5,29.7
2,3,4,4,1,3,3,2,44.0,38,0.0,0.0,0.0,1.0,1.0,0.0,5.581282407920349,3,3,2,59.265636867855996,32.77777777777778,23.88888888888889,59,7,29.7
3,4,5,5,1,1,2,2,88.0,28,0.0,0.0,0.0,1.0,0.0,1.0,5.565722894430606,7,9,1,47.60763526666146,28.88888888888889,26.11111111111111,84,0,29.73
2,2,3,3,2,2,2,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,9,4,1,62.17338743567596,32.77777777777778,23.88888888888889,59,6,29.73
2,1,3,3,2,1,2,2,52.0,35,0.0,0.0,0.0,1.0,1.0,0.0,8.31717429411227,0,0,0,72.56014293045921,31.11111111111111,22.77777777777778,62,5,29.76
3,3,3,3,3,2,2,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,8,6,0,73.59686962961247,30.0,25.0,74,10,29.64
3,3,3,3,4,4,3,3,80.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.644312533684778,4,4,2,61.93923368338018,30.0,26.11111111111111,79,1,29.73
3,4,2,2,3,3,3,2,53.0,36,0.0,0.0,1.0,0.0,0.0,1.0,6.59691539667665,0,1,0,74.96498591035531,27.77777777777778,22.77777777777778,74,10,29.67
4,3,3,2,5,5,1,4,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.144434038242368,0,0,0,66.99016647188125,27.22222222222222,23.88888888888889,84,1,29.73
3,4,3,3,2,2,4,2,69.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.7080479974983245,3,0,0,66.46170739752532,28.88888888888889,26.11111111111111,84,12,29.7
2,2,5,5,1,1,5,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.553056288772904,7,6,1,66.94446838073651,28.88888888888889,27.22222222222222,89,6,29.73
3,3,3,3,3,3,3,3,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,6,3,2,86.10477114464285,31.11111111111111,22.77777777777778,62,6,29.67
3,3,2,1,4,4,1,5,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,1,1,5,64.4257665646573,27.77777777777778,23.88888888888889,79,1,29.7
3,3,3,4,5,5,3,4,80.0,30,0.0,0.0,1.0,0.0,0.0,1.0,7.381858537561753,5,3,2,79.1692856601678,31.11111111111111,25.0,70,7,29.64
1,1,3,3,2,2,3,2,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,8.410632053795693,4,5,0,59.31125404619018,32.22222222222222,25.0,66,7,29.67
2,3,1,1,4,4,2,4,55.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.154470031235273,3,0,0,74.84644445643531,32.77777777777778,25.0,63,10,29.67
2,2,1,1,5,5,1,5,69.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.552040945996955,0,0,3,48.612012224692485,28.88888888888889,25.0,79,8,29.7
3,5,3,3,4,3,3,3,74.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.670085342865881,1,0,0,69.82437854922517,28.88888888888889,26.11111111111111,84,12,29.64
3,3,4,4,2,2,3,2,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,7,3,3,75.48276438314085,27.77777777777778,23.88888888888889,79,1,29.7
1,1,4,5,3,2,2,1,68.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,4,2,3,56.3477084035025,27.77777777777778,26.11111111111111,89,5,29.73
2,4,3,2,3,4,2,4,68.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.0809916389826775,0,0,0,65.90740669316797,28.88888888888889,25.0,79,3,29.79
3,2,4,5,3,2,4,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.23432907639552,10,11,0,73.22381446626324,27.77777777777778,26.11111111111111,89,5,29.7
2,3,2,2,3,2,2,3,53.0,36,0.0,0.0,0.0,1.0,1.0,0.0,8.308330501246058,1,0,0,78.49565908866353,31.11111111111111,22.77777777777778,62,5,29.76
4,5,5,4,3,4,4,2,72.0,32,0.0,0.0,0.0,1.0,0.0,1.0,5.609591253256909,14,9,3,63.399289720278254,30.0,25.0,74,1,29.73
4,4,3,3,4,5,2,4,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,6,6,3,69.03518045338096,31.11111111111111,25.0,70,8,29.67
2,4,3,4,2,3,4,2,69.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.922272506415986,5,3,1,77.46212916578531,32.77777777777778,22.22222222222222,52,5,29.67
2,2,4,4,3,3,3,3,67.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,10,7,2,68.24142489795693,31.11111111111111,22.77777777777778,62,6,29.67
4,3,3,2,3,4,2,3,62.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,7,8,0,72.10699594365526,31.11111111111111,25.0,70,8,29.67
2,2,3,2,1,1,4,1,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,8.274855957977465,0,0,0,63.298992085857094,31.11111111111111,25.0,70,7,29.7
2,2,3,3,3,3,3,3,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,3,3,4,53.819997685941715,32.77777777777778,23.88888888888889,59,2,29.67
3,2,3,2,3,2,4,2,71.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.149673755912144,1,1,0,80.61765430874341,28.88888888888889,25.0,79,10,29.67
4,3,3,3,4,4,3,4,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,8,8,1,71.04202385250998,27.77777777777778,26.11111111111111,89,5,29.73
3,3,5,4,2,2,4,1,56.0,35,0.0,0.0,0.0,1.0,0.0,1.0,5.572492658972119,1,0,0,77.06466351532244,27.77777777777778,26.11111111111111,89,9,29.64
2,2,3,3,3,3,2,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,5,7,0,65.11265055493581,32.22222222222222,23.88888888888889,62,8,29.64
1,1,4,4,3,3,3,3,59.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,5,4,1,63.084405266911965,31.11111111111111,22.77777777777778,62,7,29.64
5,5,3,3,5,4,4,4,65.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.031416408475003,6,2,6,72.68292991934456,32.77777777777778,22.77777777777778,55,5,29.67
1,1,4,4,2,2,3,2,59.0,34,0.0,0.0,0.0,1.0,0.0,1.0,8.351629912900599,10,5,2,74.65716905918069,31.11111111111111,26.11111111111111,75,2,29.73
3,3,3,3,2,2,2,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,8,6,0,65.39785651429557,32.22222222222222,25.0,66,7,29.67
3,3,2,2,5,5,2,5,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,5,3,0,67.11168769638236,27.77777777777778,26.11111111111111,89,1,29.73
2,2,2,2,4,4,1,2,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,1,1,1,61.51148274680628,30.0,25.0,74,8,29.64
3,3,2,2,3,3,2,3,68.0,33,0.0,0.0,1.0,0.0,0.0,1.0,8.32167051329657,1,1,3,49.24644406725264,30.0,25.0,74,8,29.64
3,3,3,3,2,2,3,3,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,4,6,3,64.33483124348552,27.77777777777778,26.11111111111111,89,8,29.73
3,4,3,3,4,3,2,3,68.0,33,0.0,0.0,0.0,1.0,0.0,1.0,8.12726530664003,5,4,1,57.54336292557682,27.77777777777778,26.11111111111111,89,5,29.73
1,1,3,2,2,2,2,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,5,5,0,54.23012828130539,32.22222222222222,23.88888888888889,62,8,29.64
1,3,2,2,2,2,4,2,53.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.870226986149198,0,0,0,78.50439787353989,32.22222222222222,26.11111111111111,70,9,29.67
3,3,3,2,4,4,3,3,60.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.581443851207809,1,0,0,80.68672729313562,31.11111111111111,23.88888888888889,66,9,29.61
2,3,3,3,3,3,2,3,57.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.079080092065323,0,0,0,72.79392233204506,32.22222222222222,23.88888888888889,62,8,29.7
3,3,5,5,3,1,4,2,63.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.8350110521422645,18,9,0,63.630753775302466,30.0,25.0,74,0,29.73
2,2,4,4,3,3,3,3,67.0,32,1.0,0.0,0.0,0.0,1.0,0.0,7.139657270612567,7,5,2,54.34895430079687,32.77777777777778,23.88888888888889,59,2,29.67
3,4,3,4,4,3,3,3,76.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.46835385483181,6,6,0,64.58810047453085,30.0,25.0,74,1,29.73
3,3,2,2,4,4,2,4,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.986278427652821,5,4,3,49.076852676552626,31.11111111111111,23.88888888888889,66,8,29.64
3,3,2,2,4,4,1,5,49.0,37,1.0,0.0,0.0,0.0,1.0,0.0,5.7365276080147565,2,2,2,70.94698708721467,27.77777777777778,26.11111111111111,89,8,29.73
4,3,2,2,5,5,1,5,58.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.186628104932962,0,0,0,61.31928091453685,31.11111111111111,25.0,70,14,29.76
2,2,4,4,2,2,4,2,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,11,5,3,68.79552628098503,30.0,25.0,74,10,29.64
2,3,3,3,1,3,3,3,81.0,30,0.0,0.0,0.0,1.0,1.0,0.0,6.903423226411491,8,8,4,75.48314894268816,32.22222222222222,23.88888888888889,62,5,29.73
3,1,2,2,3,3,2,3,68.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.224717673201067,1,0,0,75.63522606622392,32.22222222222222,25.0,66,6,29.7
5,5,2,2,4,4,1,5,57.0,36,1.0,0.0,0.0,0.0,1.0,0.0,6.432118455693695,0,0,0,71.19166174819141,32.22222222222222,23.88888888888889,62,8,29.7
3,3,2,2,4,3,2,4,73.0,31,1.0,0.0,0.0,0.0,1.0,0.0,6.424853336362936,8,7,0,69.74064747941677,33.888888888888886,22.77777777777778,52,2,29.7
3,3,2,2,3,3,1,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,1,2,2,61.633688284963156,32.22222222222222,25.0,66,7,29.67
3,5,3,2,5,5,2,4,73.0,31,0.0,1.0,0.0,0.0,1.0,0.0,8.318911127798362,6,5,1,69.74601828036268,26.11111111111111,26.11111111111111,100,1,29.7
3,3,3,2,3,3,4,2,65.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.122044467043653,0,1,0,84.83255653699675,28.88888888888889,25.0,79,10,29.67
5,4,3,2,5,4,1,4,54.0,36,0.0,0.0,0.0,1.0,1.0,0.0,6.4163565813923125,0,0,0,69.20126330255874,31.11111111111111,22.77777777777778,62,5,29.76
4,2,3,3,3,3,2,3,67.0,34,0.0,0.0,0.0,1.0,0.0,1.0,5.702969116069332,1,0,0,74.85895589380489,31.11111111111111,25.0,70,14,29.76
2,2,5,5,1,1,5,1,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.986278427652821,14,3,0,60.08525559277522,31.11111111111111,25.0,70,12,29.61
2,5,2,2,3,3,2,4,67.0,33,0.0,0.0,0.0,1.0,0.0,1.0,7.12788245724447,0,0,0,60.616340695715984,28.88888888888889,25.0,79,3,29.79
2,2,4,4,1,1,4,2,69.0,2,0.0,0.0,0.0,1.0,1.0,0.0,5.568385131810371,12,6,0,70.32014612867755,32.77777777777778,25.0,63,9,29.67
3,3,3,3,3,2,3,2,86.0,29,1.0,0.0,0.0,0.0,1.0,0.0,6.803496738923102,5,4,0,68.5302108350768,32.22222222222222,25.0,66,6,29.7
1,5,3,3,3,3,3,3,86.0,28,0.0,0.0,0.0,1.0,1.0,0.0,8.415121185543555,4,4,4,72.78041528710447,32.22222222222222,23.88888888888889,62,5,29.73
2,2,5,5,2,1,4,1,58.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5342563405919885,8,3,1,67.12660675648102,31.11111111111111,25.0,70,2,29.61
1,1,5,5,2,2,3,2,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,6.6161019973789905,14,7,1,59.58295194230391,31.11111111111111,23.88888888888889,66,6,29.61
1,1,4,4,2,2,3,2,66.0,33,0.0,0.0,0.0,1.0,0.0,1.0,6.640383398846991,11,9,2,68.79016119410451,31.11111111111111,26.11111111111111,75,2,29.73
2,2,3,3,3,3,2,2,68.0,33,0.0,0.0,0.0,1.0,1.0,0.0,7.2389288226766775,3,3,1,46.886140331061924,32.22222222222222,25.0,66,6,29.73
3,3,4,4,3,3,3,3,63.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.8153822681697065,8,9,1,73.72784207885267,27.77777777777778,26.11111111111111,89,5,29.73
2,2,5,5,2,2,5,2,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,7.0573137577692595,11,9,2,60.66310350450176,31.11111111111111,23.88888888888889,66,9,29.67
3,3,3,3,3,3,3,3,70.0,33,0.0,0.0,0.0,1.0,0.0,1.0,5.9525647790162015,8,10,3,50.86862520896389,30.0,26.11111111111111,79,0,29.73
2,2,3,3,2,2,2,2,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,5.574105052449228,6,5,2,67.63708546436901,32.22222222222222,25.0,66,7,29.67
3,3,4,3,2,2,4,2,58.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.57377590930592,0,0,0,80.30860375472764,30.0,25.0,74,9,29.7
4,4,4,4,4,4,3,3,57.0,35,0.0,0.0,0.0,1.0,1.0,0.0,5.4847783279775895,6,6,1,72.58008607386635,31.11111111111111,25.0,70,1,29.73
3,3,4,4,3,3,2,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,9,5,1,72.5558959773706,28.88888888888889,26.11111111111111,84,1,29.73
4,5,3,3,2,3,3,3,81.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.46835385483181,0,0,7,72.06249891478966,30.0,25.0,74,1,29.73
3,3,3,2,4,4,2,4,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,6.973752478228892,1,2,0,82.87901879748097,28.88888888888889,26.11111111111111,84,12,29.64
3,5,4,4,3,4,3,3,72.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.995501093914803,5,8,1,60.31769672240347,30.0,26.11111111111111,79,1,29.73
2,5,3,3,2,3,2,2,60.0,33,1.0,0.0,0.0,0.0,1.0,0.0,7.148465386612798,3,3,2,67.41934477700256,32.22222222222222,22.77777777777778,59,5,29.64
2,2,2,2,1,1,3,1,57.0,36,0.0,0.0,0.0,1.0,1.0,0.0,5.574201274303387,1,0,0,59.79462922108859,32.22222222222222,25.0,66,9,29.7
2,2,3,3,3,3,3,3,68.0,32,0.0,0.0,1.0,0.0,0.0,1.0,6.434925562781158,2,1,3,66.02337625475303,31.11111111111111,22.77777777777778,62,6,29.67
2,2,3,3,2,2,3,2,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,5.534440129004215,7,7,3,65.43820131132735,30.0,25.0,74,10,29.64
3,3,4,4,2,2,5,3,61.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.5327577214313575,4,7,3,74.4150494295876,31.11111111111111,25.0,70,8,29.67
4,3,3,2,3,3,2,3,65.0,33,0.0,0.0,0.0,1.0,1.0,0.0,6.093283321110072,1,0,0,76.97731325464646,31.11111111111111,23.88888888888889,66,5,29.76
5,3,4,3,2,1,4,1,51.0,36,0.0,0.0,0.0,1.0,1.0,0.0,5.670883636015558,1,0,0,75.24180123901894,31.11111111111111,23.88888888888889,66,5,29.76
2,2,2,2,3,2,2,3,53.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.154810711841938,1,0,0,70.7916620449694,28.88888888888889,25.0,79,3,29.79
2,2,3,4,2,2,3,3,67.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.4246916304081845,5,5,3,69.8193762231397,30.0,25.0,74,10,29.64
5,3,3,3,5,5,1,5,75.0,30,0.0,0.0,0.0,1.0,0.0,1.0,6.4303637065289045,1,1,0,69.77600736956789,27.22222222222222,23.88888888888889,84,1,29.73
3,4,3,3,3,3,3,3,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,7.146960176089152,7,6,2,57.55784867967157,30.0,25.0,74,8,29.76
2,2,4,4,2,2,3,2,77.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.416159928752833,13,6,1,62.404059111525726,28.88888888888889,27.22222222222222,89,6,29.73
2,3,3,3,5,4,4,3,71.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.979308669739392,5,5,1,64.10003069783299,30.0,26.11111111111111,79,1,29.73
2,2,2,2,3,4,1,3,78.0,31,1.0,0.0,0.0,0.0,1.0,0.0,7.140344541456088,10,5,1,61.68941328468464,32.77777777777778,23.88888888888889,59,6,29.73
4,4,3,3,3,3,3,3,65.0,34,0.0,0.0,1.0,0.0,0.0,1.0,5.499195541904343,4,4,2,77.60776050749384,31.11111111111111,25.0,70,12,29.61
2,2,4,4,3,2,3,2,77.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.644202397852575,12,10,1,72.91895231992645,31.11111111111111,25.0,70,8,29.67
2,2,4,4,2,2,4,2,69.0,33,0.0,0.0,1.0,0.0,0.0,1.0,7.247141193587941,11,4,2,74.25007527076703,32.22222222222222,22.22222222222222,55,9,29.64
2,2,5,5,3,3,4,1,63.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.847713553029293,8,4,2,68.98037586677862,31.11111111111111,23.88888888888889,66,10,29.67
1,1,4,4,2,1,2,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,6.755975982359269,6,6,1,75.68792201524816,32.22222222222222,25.0,66,7,29.67
2,2,5,5,2,2,5,2,49.0,37,0.0,0.0,1.0,0.0,0.0,1.0,5.694328120729331,11,4,1,61.44798213611657,27.77777777777778,23.88888888888889,79,1,29.7
2,2,4,4,2,2,3,2,78.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.5571807246982905,12,8,0,67.23315150172404,28.88888888888889,26.11111111111111,84,6,29.73
4,3,3,4,4,4,4,2,49.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.422301347037783,4,5,0,69.0870196091079,27.22222222222222,26.11111111111111,94,2,29.76
5,5,2,2,5,5,2,5,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,6.500711276745419,2,2,1,73.67472733452443,30.0,26.11111111111111,79,5,29.76
4,4,3,3,4,4,2,4,59.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,5,4,0,87.3897634713122,31.11111111111111,22.77777777777778,62,7,29.64
2,2,3,3,2,2,2,2,60.0,34,1.0,0.0,0.0,0.0,1.0,0.0,7.203266530765332,9,7,0,76.26259814739056,32.77777777777778,25.0,63,7,29.64
2,2,4,4,2,2,3,2,59.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.1531567968860434,11,8,3,57.76466090074658,32.22222222222222,25.0,66,7,29.67
1,2,3,3,3,3,3,3,59.0,33,0.0,0.0,1.0,0.0,0.0,1.0,6.965964640839946,7,3,5,65.48352650336372,31.11111111111111,22.77777777777778,62,7,29.64
1,1,5,5,1,1,5,1,59.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.147296663196176,17,10,0,50.81626481903842,30.0,25.0,74,10,29.64
2,3,4,4,2,2,3,2,51.0,36,0.0,0.0,1.0,0.0,0.0,1.0,8.376296964696806,5,3,3,59.43192086259844,30.0,25.0,74,3,29.64
3,3,4,4,4,3,3,2,46.0,37,0.0,0.0,0.0,1.0,0.0,1.0,6.721987676183449,4,9,0,68.64849563217179,27.77777777777778,26.11111111111111,89,5,29.73
3,2,3,3,4,3,3,3,63.0,34,0.0,0.0,1.0,0.0,0.0,1.0,6.976040846842159,0,0,0,86.73720019842717,28.88888888888889,25.0,79,10,29.67
3,5,3,4,5,5,1,3,62.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.925742605129721,10,9,0,66.1295332754129,28.88888888888889,25.0,79,3,29.61
3,3,2,2,5,5,1,5,55.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.197571081448307,1,2,2,74.19645083389484,27.77777777777778,23.88888888888889,79,1,29.7
3,3,2,2,2,2,3,1,52.0,36,1.0,0.0,0.0,0.0,1.0,0.0,7.035683086805843,6,7,2,65.39003141475638,32.77777777777778,23.88888888888889,59,2,29.67
3,3,2,2,4,4,1,5,60.0,34,0.0,0.0,0.0,1.0,0.0,1.0,7.254840915406108,3,5,1,60.18984822570571,28.88888888888889,26.11111111111111,84,1,29.73
4,4,2,2,4,4,3,4,74.0,31,0.0,0.0,1.0,0.0,0.0,1.0,5.529236365312432,13,6,1,72.43173028752103,31.11111111111111,22.77777777777778,62,7,29.64
5,5,1,1,5,5,1,5,55.0,35,0.0,0.0,0.0,1.0,0.0,1.0,7.062853677970272,0,0,2,56.26686567452799,30.0,25.0,74,2,29.76
4,4,2,2,4,4,1,4,75.0,31,0.0,0.0,0.0,1.0,0.0,1.0,5.565917207288112,3,3,0,70.72734177583617,28.88888888888889,26.11111111111111,84,1,29.73
4,4,3,3,3,4,3,2,57.0,35,0.0,0.0,1.0,0.0,0.0,1.0,7.236447980446544,0,0,0,66.06686119224615,31.11111111111111,25.0,70,10,29.67
2,2,3,3,3,3,3,2,60.0,35,1.0,0.0,0.0,0.0,1.0,0.0,8.248496030706109,0,0,0,68.16297207499643,33.888888888888886,25.0,59,6,29.7
2,1,3,3,4,4,3,3,65.0,34,0.0,0.0,0.0,1.0,0.0,1.0,6.628054177010415,0,0,0,79.01246003994821,28.88888888888889,26.11111111111111,84,12,29.67
4,3,4,3,4,4,5,1,86.0,28,0.0,0.0,0.0,1.0,0.0,1.0,7.176694577136747,8,7,2,67.72531184546808,26.11111111111111,26.11111111111111,100,3,29.76
5,4,3,2,5,5,4,2,81.0,29,0.0,0.0,0.0,1.0,0.0,1.0,6.372761548329691,3,2,2,61.082177315214174,27.22222222222222,26.11111111111111,94,2,29.76
2,2,2,2,4,3,2,4,73.0,32,0.0,0.0,0.0,1.0,0.0,1.0,7.156470005321673,0,0,0,76.50046097288421,28.88888888888889,26.11111111111111,84,12,29.64
1,1,5,5,1,1,5,1,73.0,32,1.0,0.0,0.0,0.0,1.0,0.0,8.035452036832472,9,7,0,64.12738123211277,32.77777777777778,23.88888888888889,59,6,29.73
1,1,3,3,1,1,4,1,75.0,32,0.0,0.0,1.0,0.0,0.0,1.0,7.075295551494054,1,0,2,54.510171975087296,31.11111111111111,23.88888888888889,66,6,29.67
3,2,5,5,1,1,5,1,79.0,31,0.0,0.0,1.0,0.0,0.0,1.0,6.9197071907894525,7,12,2,76.8410553272858,31.11111111111111,25.0,70,12,29.64
3,3,3,3,3,2,3,3,56.0,35,1.0,0.0,0.0,0.0,1.0,0.0,7.00502645917817,2,0,0,77.72291274014279,32.22222222222222,25.0,66,7,29.73
